,L/C Price,Sub Type,St#,St Name,City,Br/Ba,YrBuilt,Age,house_price,City Name,Address,Lat,Lng
2894,"$345,000 ",CONDO/A,12750,Centralia ST   #65,LW,"1/1,0,0,0",1978/ASR,40,"345,000 ",Lakewood ,12750 Centralia ST   #65 Lakewood ,33.8373934,-118.0598094
2895,"$345,000 ",CONDO/A,4140,Workman Mill RD   #230,WH,"2/1,0,0,0",1980/ASR,38,"345,000 ",Whittier ,4140 Workman Mill RD   #230 Whittier ,34.0124384,-118.0412931
2896,"$375,000 ",SFR/D,818 N,Pearl AVE  ,CMP,"3/1,0,0,0",1926/PUB,92,"375,000 ",Compton ,818 N Pearl AVE   Compton ,33.9018237,-118.2142418
2897,"$385,000 ",CONDO/A,1528,Eland LN  ,VENT,"3/1,0,1,0",1976/ASR,42,"385,000 ",Ventura ,1528 Eland LN   Ventura ,34.263976,-119.194797
2898,"$395,000 ",CONDO/A,16540,Greystone DR   #124,LAM,"1/1,0,0,0",1990/ASR,28,"395,000 ",La Mirada ,16540 Greystone DR   #124 La Mirada ,33.9119218,-117.9782462
2899,"$400,000 ",SFR/D,462,Spruce CIR  ,WATS,"2/1,0,1,0",1977,41,"400,000 ",,462 Spruce CIR   ,36.9206768,-121.7385812
2900,"$402,500 ",SFR/D,25176,Vista Oriente   ,MUR,"3/2,0,1,0",1990/ASR,28,"402,500 ",Murrieta ,25176 Vista Oriente    Murrieta ,33.5742094,-117.1742438
2901,"$450,000 ",SFR/D,3091,Channel DR  ,VENT,"3/1,0,0,0",1955/ASR,63,"450,000 ",Ventura ,3091 Channel DR   Ventura ,34.2630336,-119.2555572
2902,"$521,000 ",SFR/D,13609,Downey AVE  ,DOW,"3/2,0,0,0",1965/ASR,53,"521,000 ",Downey ,13609 Downey AVE   Downey ,33.908276,-118.1519253
2903,"$550,000 ",SFR/D,3473,Halifax WAY  ,COND,"3/2,0,0,0",1959,59,"550,000 ",,3473 Halifax WAY   ,37.99897259999999,-122.0359101
2904,"$569,000 ",SFR/D,132,Arroyo DR  ,WATS,"3/2,0,0,0",1972,46,"569,000 ",,132 Arroyo DR   ,36.9641394,-121.7629773
2905,"$595,000 ",SFR/D,485,Jones ST  ,VENT,"2/1,0,0,0",1929/ASR,89,"595,000 ",Ventura ,485 Jones ST   Ventura ,34.2684605,-119.2634732
2906,"$643,000 ",CONDO,1757,Parkview Green CIR  ,SJOS,"1/1,0,0,0",1988,30,"643,000 ",San Jose ,1757 Parkview Green CIR   San Jose ,37.378896,-121.882675
2907,"$650,000 ",SFR/D,2710,Chopin AVE  ,SJOS,"3/1,0,0,0",1961,57,"650,000 ",San Jose ,2710 Chopin AVE   San Jose ,37.3184756,-121.815758
2908,"$650,000 ",SFR/D,141,Jessie ST  ,STCZ,"2/1,0,1,0",1991,27,"650,000 ",,141 Jessie ST   ,36.9698866,-122.0153745
2909,"$675,000 ",SFR/D,132,Dufour   ,STCZ,"2/2,0,0,0",1920,98,"675,000 ",,132 Dufour    ,36.9578136,-122.0359921
2910,"$689,000 ",CONDO,848,Catkin CT  ,SJOS,"2/2,0,0,0",1988,30,"689,000 ",San Jose ,848 Catkin CT   San Jose ,37.313755,-121.93906
2911,"$690,000 ",CONDO,117,Latimer AVE  ,CMPB,"2/2,0,0,0",1987,31,"690,000 ",,117 Latimer AVE   ,37.290824,-121.947871
2912,"$692,000 ",TWNHS,6017,Scotts Valley DR   #17,SCT,"2/2,0,0,0",1978,40,"692,000 ",,6017 Scotts Valley DR   #17 ,37.0648807,-122.0031794
2913,"$700,000 ",CONDO,420,Colony Knoll DR  ,SJOS,"3/1,0,1,0",1984,34,"700,000 ",San Jose ,420 Colony Knoll DR   San Jose ,37.256433,-121.841602
2914,"$715,000 ",SFR/D,828,Pacific AVE  ,SJOS,"2/1,0,0,0",1920,98,"715,000 ",San Jose ,828 Pacific AVE   San Jose ,37.3244207,-121.9068413
2915,"$728,888 ",SFR/D,26757,Wauchula WAY  ,HAYW,"3/2,0,0,0",1959,59,"728,888 ",,26757 Wauchula WAY   ,37.63583190000001,-122.0991225
2916,"$730,000 ",SFR/D,3750,Randolph AVE  ,LA,"3/1,0,0,0",1950/ASR,68,"730,000 ",Los Angeles (City) ,3750 Randolph AVE   Los Angeles (City) ,34.0900299,-118.1799886
2917,"$738,000 ",SFR/D,1224,Lynn AVE  ,SJOS,"3/2,0,0,0",1958,60,"738,000 ",San Jose ,1224 Lynn AVE   San Jose ,37.3366819,-121.8447633
2918,"$750,000 ",SFR/D,99,Hedding ST  ,SJOS,"2/1,0,1,0",1934,84,"750,000 ",San Jose ,99 Hedding ST   San Jose ,37.3544688,-121.9016065
2919,"$773,000 ",CONDO,1777,Lafayette ST   #104,STCL,"1/1,0,0,0",2000,18,"773,000 ",,1777 Lafayette ST   #104 ,37.3571456,-121.9462731
2920,"$785,000 ",SFR/D,329,Arthur AVE  ,APTO,"2/1,0,0,0",1963,55,"785,000 ",,329 Arthur AVE   ,36.9674891,-121.8907471
2921,"$790,000 ",TWNHS,4555,Capitol Reef CT  ,SJOS,"3/2,0,1,0",1973,45,"790,000 ",San Jose ,4555 Capitol Reef CT   San Jose ,37.2654877,-121.8622955
2922,"$800,000 ",SFR/D,8431,Doris CT  ,GILR,"3/2,0,0,0",1961,57,"800,000 ",,8431 Doris CT   ,37.0186712,-121.5833999
2923,"$800,000 ",SFR/D,15875,Faith PL  ,OA,"2/2,0,1,0",1992,26,"800,000 ",Out of Area ,15875 Faith PL   Out of Area ,36.8834159,-121.703753
2924,"$844,000 ",SFR/D,390,Ashwood AVE  ,VENT,"4/2,0,1,0",1964/ASR,54,"844,000 ",Ventura ,390 Ashwood AVE   Ventura ,34.2814384,-119.238639
2925,"$865,000 ",SFR/D,1827,Tamarind WAY  ,GILR,"4/3,0,0,0",2015,3,"865,000 ",,1827 Tamarind WAY   ,37.00886500000001,-121.6085701
2926,"$878,000 ",TWNHS,968,Kiely BLVD   #D,STCL,"3/2,0,1,0",1971,47,"878,000 ",,968 Kiely BLVD   #D ,37.342825,-121.981137
2927,"$887,000 ",TWNHS,3133,Loma Verde DR   #40,SJOS,"2/2,0,1,0",1976,42,"887,000 ",San Jose ,3133 Loma Verde DR   #40 San Jose ,37.2993518,-121.9513238
2928,"$890,000 ",SFR/D,250,Carol WAY  ,APTO,"3/2,0,0,0",1972,46,"890,000 ",,250 Carol WAY   ,36.9772967,-121.8723381
2929,"$895,000 ",SFR/D,26405,Birch PL  ,OA,"3/2,0,0,0",1957,61,"895,000 ",Out of Area ,26405 Birch PL   Out of Area ,36.5400933,-121.9100865
2930,"$930,000 ",SFR/D,243,Bangor AVE  ,SJOS,"4/2,0,0,0",1963,55,"930,000 ",San Jose ,243 Bangor AVE   San Jose ,37.2479876,-121.8137558
2931,"$935,000 ",SFR/D,9740,Desert Bloom PL  ,GILR,"4/3,0,0,0",2006,12,"935,000 ",,9740 Desert Bloom PL   ,37.033964,-121.606626
2932,"$936,288 ",SFR/D,149,Washington DR  ,MILP,"3/2,0,0,0",1966,52,"936,288 ",,149 Washington DR   ,37.4534406,-121.9077749
2933,"$950,000 ",SFR/D,1632,Escalona DR  ,STCZ,"3/2,0,0,0",1950,68,"950,000 ",,1632 Escalona DR   ,36.9631325,-122.0509175
2934,"$980,000 ",TWNHS,985,Lakeshire CT  ,SJOS,"3/2,0,0,0",1972,46,"980,000 ",San Jose ,985 Lakeshire CT   San Jose ,37.307772,-121.9189517
2935,"$980,000 ",TWNHS,675,Celadon CIR   #5,SJOS,"3/3,0,0,0",2013,5,"980,000 ",San Jose ,675 Celadon CIR   #5 San Jose ,37.376309,-121.8504468
2936,"$981,000 ",SFR/D,341,Mustang ST  ,SJOS,"4/2,0,0,0",1968,50,"981,000 ",San Jose ,341 Mustang ST   San Jose ,37.2454044,-121.8210747
2937,"$990,000 ",SFR/D,215,Florence DR  ,APTO,"3/2,0,0,0",1966,52,"990,000 ",,215 Florence DR   ,34.7435663,-82.26541499999999
2938,"$995,000 ",SFR/D,27606,Prestancia CIR  ,SLNA,"5/4,0,0,0",2002,16,"995,000 ",,27606 Prestancia CIR   ,36.607309,-121.67307
2939,"$1,034,000 ",SFR/D,3009,Agate DR  ,STCL,"3/1,0,0,0",1954,64,"1,034,000 ",,3009 Agate DR   ,37.3700641,-121.9815464
2940,"$1,075,000 ",CONDO,200,San Pedro CIR  ,SJOS,"3/3,0,0,0",1991,27,"1,075,000 ",San Jose ,200 San Pedro CIR   San Jose ,37.344802,-121.901197
2941,"$1,100,000 ",CONDO,880,Fremont AVE   #711,SNVL,"2/2,0,0,0",1987,31,"1,100,000 ",,880 Fremont AVE   #711 ,37.3508176,-122.0160317
2942,"$1,108,000 ",SFR/D,735,San Ramon CT  ,MORH,"4/2,0,1,0",1997,21,"1,108,000 ",,735 San Ramon CT   ,37.1229078,-121.6327887
2943,"$1,125,000 ",SFR/D,329,Oakberry WAY  ,SJOS,"4/2,0,0,0",1973,45,"1,125,000 ",San Jose ,329 Oakberry WAY   San Jose ,37.2358352,-121.807927
2944,"$1,145,000 ",TWNHS,1605,Fairway Green CIR  ,SJOS,"3/2,0,1,0",1988,30,"1,145,000 ",San Jose ,1605 Fairway Green CIR   San Jose ,37.37885199999999,-121.884906
2945,"$1,150,000 ",SFR/D,354,Aborn RD  ,SJOS,"2/1,0,1,0",1900,118,"1,150,000 ",San Jose ,354 Aborn RD   San Jose ,37.3214843,-121.7538071
2946,"$1,182,000 ",SFR/D,853,Windsor Hills CIR  ,SJOS,"3/2,0,1,0",1997,21,"1,182,000 ",San Jose ,853 Windsor Hills CIR   San Jose ,37.2441403,-121.8670016
2947,"$1,190,000 ",SFR/D,1763,Foxworthy AVE  ,SJOS,"3/2,0,0,0",1954,64,"1,190,000 ",San Jose ,1763 Foxworthy AVE   San Jose ,37.2687003,-121.9142207
2948,"$1,200,000 ",SFR/D,1484,Santa Paula AVE  ,SJOS,"4/1,0,1,0",1952,66,"1,200,000 ",San Jose ,1484 Santa Paula AVE   San Jose ,37.3613115,-121.9141318
2949,"$1,225,000 ",SFR/D,3530,Edgeman CT  ,SJOS,"4/3,0,0,0",1987,31,"1,225,000 ",San Jose ,3530 Edgeman CT   San Jose ,37.3369004,-121.7825616
2950,"$1,244,000 ",TWNHS,421,Camille CIR   #12,SJOS,"3/2,0,1,0",1991,27,"1,244,000 ",San Jose ,421 Camille CIR   #12 San Jose ,37.4040387,-121.9226192
2951,"$1,294,000 ",SFR/D,560,4th ST  ,OA,"3/2,0,1,0",1985,33,"1,294,000 ",Out of Area ,560 4th ST   Out of Area ,37.7787452,-122.3974596
2952,"$1,300,000 ",SFR/D,2740,Lucena DR  ,SJOS,"4/2,0,0,0",1967,51,"1,300,000 ",San Jose ,2740 Lucena DR   San Jose ,37.3973819,-121.8684247
2953,"$1,300,000 ",TWNHS,2417,Diane Marie WAY  ,STCL,"3/2,0,1,0",1987,31,"1,300,000 ",,2417 Diane Marie WAY   ,37.342214,-121.967612
2954,"$1,300,000 ",SFR/D,1640,Eberts DR  ,OA,"5/3,0,0,0",1978,40,"1,300,000 ",Out of Area ,1640 Eberts DR   Out of Area ,37.103056,-121.594951
2955,"$1,300,000 ",TWNHS,9563,Oak CT  ,OA,"3/3,0,0,0",1981,37,"1,300,000 ",Out of Area ,9563 Oak CT   Out of Area ,36.5172913,-121.8061917
2956,"$1,310,000 ",TWNHS,120,Carlton AVE   #53,LOSG,"3/2,0,1,0",1969,49,"1,310,000 ",,120 Carlton AVE   #53 ,37.2429004,-121.9569902
2957,"$1,325,000 ",SFR/D,1252,Butterfly DR  ,SJOS,"3/2,0,0,0",1972,46,"1,325,000 ",San Jose ,1252 Butterfly DR   San Jose ,37.227249,-121.8787193
2958,"$1,355,000 ",SFR/D,34504,Willbridge TER  ,FREM,"3/2,0,1,0",1989,29,"1,355,000 ",,34504 Willbridge TER   ,37.555223,-122.0585092
2959,"$1,368,000 ",SFR/D,1058,Chapman ST  ,SJOS,"4/3,0,0,0",1998,20,"1,368,000 ",San Jose ,1058 Chapman ST   San Jose ,37.3407843,-121.9289337
2960,"$1,385,000 ",CONDO,1800,Trousdale DR   #503,BRLG,"2/2,0,0,0",2015,3,"1,385,000 ",,1800 Trousdale DR   #503 ,37.5924598,-122.3856792
2961,"$1,388,000 ",SFR/D,118,Victoria LN  ,APTO,"3/2,0,1,0",1989,29,"1,388,000 ",,118 Victoria LN   ,36.9833349,-121.891302
2962,"$1,400,000 ",TWNHS,432,Bayview AVE  ,SNVL,"3/2,0,1,0",1978,40,"1,400,000 ",,432 Bayview AVE   ,41.7325662,-88.1498194
2963,"$1,400,000 ",SFR/D,2005,Oscar DR  ,GILR,"4/2,0,0,0",1974,44,"1,400,000 ",,2005 Oscar DR   ,37.057071,-121.5545501
2964,"$1,420,000 ",SFR/D,14540,Jacksol DR  ,SJOS,"3/2,0,0,0",1949,69,"1,420,000 ",San Jose ,14540 Jacksol DR   San Jose ,37.2573198,-121.9402227
2965,"$1,525,000 ",SFR/D,214,Mattson AVE  ,LOSG,"3/2,0,0,0",1961,57,"1,525,000 ",,214 Mattson AVE   ,37.262153,-121.982435
2966,"$1,530,000 ",SFR/D,1637,Husted AVE  ,SJOS,"3/2,0,0,0",1961,57,"1,530,000 ",San Jose ,1637 Husted AVE   San Jose ,37.2779028,-121.9031069
2967,"$1,575,000 ",TWNHS,1214,Crescent TER  ,SNVL,"3/2,0,0,0",1974,44,"1,575,000 ",,1214 Crescent TER   ,37.354447,-122.025219
2968,"$1,600,000 ",TWNHS,20728,Garden Place CT  ,CUPE,"2/2,0,0,0",1981,37,"1,600,000 ",,20728 Garden Place CT   ,37.3017714,-122.0361765
2969,"$1,720,000 ",TWNHS,670,San Antonio RD   #9,PALT,"3/2,0,1,0",1979,39,"1,720,000 ",,670 San Antonio RD   #9 ,37.41498500000001,-122.1032023
2970,"$1,755,000 ",SFR/D,1502,Keesling AVE  ,SJOS,"4/3,0,0,0",2013,5,"1,755,000 ",San Jose ,1502 Keesling AVE   San Jose ,37.2947874,-121.909591
2971,"$1,770,000 ",SFR/D,1617,Via Campagna   ,SJOS,"5/3,0,0,0",1997,21,"1,770,000 ",San Jose ,1617 Via Campagna    San Jose ,37.2216992,-121.9025734
2972,"$1,795,500 ",SFR/D,5076,Noella WAY  ,SJOS,"3/2,0,0,0",1958,60,"1,795,500 ",San Jose ,5076 Noella WAY   San Jose ,37.24588,-121.9189993
2973,"$1,800,000 ",SFR/D,236,Jeter ST  ,RDW,"2/1,0,1,0",1940,78,"1,800,000 ",,236 Jeter ST   ,37.4801711,-122.2432097
2974,"$1,855,000 ",SFR/D,983,Hampswood WAY  ,SJOS,"4/4,0,0,0",1990,28,"1,855,000 ",San Jose ,983 Hampswood WAY   San Jose ,37.2049771,-121.8387137
2975,"$1,856,000 ",SFR/D,1809,Mcniff PL  ,SJOS,"5/3,0,0,0",2004,14,"1,856,000 ",San Jose ,1809 Mcniff PL   San Jose ,37.2759972,-121.9204218
2976,"$1,875,000 ",SFR/D,1286,Mildred AVE  ,SJOS,"3/2,0,0,0",1941,77,"1,875,000 ",San Jose ,1286 Mildred AVE   San Jose ,37.2966564,-121.9010174
2977,"$1,875,000 ",STUD,391,Summit DR  ,RDW,"2/2,0,0,0",1996,22,"1,875,000 ",,391 Summit DR   ,37.4690666,-122.2658983
2978,"$1,875,000 ",SFR/D,471,Lakeview WAY  ,RDW,"3/3,0,0,0",1974,44,"1,875,000 ",,471 Lakeview WAY   ,37.4691591,-122.2662084
2979,"$1,880,000 ",SFR/D,1126,Strawberry CT  ,SNVL,"4/2,0,0,0",1959,59,"1,880,000 ",,1126 Strawberry CT   ,37.3573483,-122.0361099
2980,"$2,015,000 ",SFR/D,133,Centennial ST  ,STCZ,"3/2,0,1,0",2001,17,"2,015,000 ",,133 Centennial ST   ,36.9552803,-122.0320805
2981,"$2,100,000 ",SFR/D,1437,Cherrywood DR  ,SNMT,"5/3,0,0,0",1975,43,"2,100,000 ",,1437 Cherrywood DR   ,37.5246642,-122.32561
2982,"$2,350,000 ",SFR/D,3853,Bucknall RD  ,CMPB,"5/4,0,1,0",2018,0,"2,350,000 ",,3853 Bucknall RD   ,37.2841847,-121.96792
2983,"$2,442,000 ",SFR/D,104,Ohlone CT  ,LOSG,"3/2,0,1,0",1996,22,"2,442,000 ",,104 Ohlone CT   ,37.2328,-121.9733718
2984,"$2,450,000 ",SFR/D,343,Beach DR  ,APTO,"4/3,0,0,0",1936,82,"2,450,000 ",,343 Beach DR   ,36.96625119999999,-121.9005395
2985,"$2,500,000 ",SFR/D,1477,Lewiston DR  ,SNVL,"4/2,0,0,0",1959,59,"2,500,000 ",,1477 Lewiston DR   ,37.3460059,-122.0457672
2986,"$2,600,000 ",SFR/D,13282,Carrick ST  ,SARA,"5/3,0,1,0",1951,67,"2,600,000 ",,13282 Carrick ST   ,37.2746698,-121.9971166
2987,"$2,610,000 ",SFR/D,20312,Williamsburg LN  ,SARA,"4/2,0,1,0",1968,50,"2,610,000 ",,20312 Williamsburg LN   ,37.283584,-122.0286498
2988,"$2,615,000 ",SFR/D,1232,Mandarin DR  ,SNVL,"4/3,0,0,0",1960,58,"2,615,000 ",,1232 Mandarin DR   ,37.3546396,-122.051983
2989,"$2,868,000 ",SFR/D,4146,Amaranta CT  ,PALT,"4/2,0,0,0",1952,66,"2,868,000 ",,4146 Amaranta CT   ,37.407667,-122.1283792
2990,"$2,900,000 ",SFR/D,1069,Franquette AVE  ,SJOS,"4/2,0,1,0",2018,0,"2,900,000 ",San Jose ,1069 Franquette AVE   San Jose ,37.2911965,-121.8875013
2991,"$2,945,000 ",SFR/D,1847,Juarez AVE  ,LALT,"4/3,0,0,0",1958,60,"2,945,000 ",,1847 Juarez AVE   ,37.346395,-122.0748007
2992,"$3,000,000 ",SFR/D,19978,Blythe CT  ,SARA,"4/2,0,1,0",1968,50,"3,000,000 ",,19978 Blythe CT   ,37.2804929,-122.0226992
2993,"$3,200,000 ",SFR/D,644,Georgia AVE  ,PALT,"3/2,0,0,0",1954,64,"3,200,000 ",,644 Georgia AVE   ,37.405513,-122.132154
2994,"$3,200,000 ",SFR/D,215,Edith AVE  ,LALT,"3/1,0,0,0",1951,67,"3,200,000 ",,215 Edith AVE   ,41.0649019,-83.652908
2995,"$3,365,000 ",SFR/D,11976,Brookridge DR  ,SARA,"4/4,0,1,0",2018,0,"3,365,000 ",,11976 Brookridge DR   ,37.2944725,-122.0058002
2996,"$3,900,000 ",SFR/D,26616,Westwind WAY  ,LSAH,"4/3,0,1,0",1962,56,"3,900,000 ",,26616 Westwind WAY   ,37.373886,-122.135963
2997,"$4,270,000 ",SFR/D,15091,Becky LN  ,MTSR,"5/4,0,1,0",1993,25,"4,270,000 ",,15091 Becky LN   ,37.24968459999999,-121.9936296
2998,"$4,325,000 ",SFR/D,1171,Lammy PL  ,LALT,"4/3,0,1,0",1994,24,"4,325,000 ",,1171 Lammy PL   ,37.3615454,-122.0796167
2999,"$5,100,000 ",SFR,1119,F Ave   ,CORO,"5/4,0,0,0",1980/ASR,38,"5,100,000 ",Coronado ,1119 F Ave    Coronado ,32.6851366,-117.1838007
3000,"$45,000 ",MANL/D,501,Anita Street    #173,CHU,"2/1,0,1,0",1970,48,"45,000 ",Chula Vista ,501 Anita Street    #173 Chula Vista ,32.5967713,-117.0723001
3001,"$170,000 ",SFR/D,350,Riverside Avenue   ,SGLF,"2/1,0,0,0",1972,46,"170,000 ",Sugar Loaf ,350 Riverside Avenue    Sugar Loaf ,34.2459405,-116.8346414
3002,"$210,000 ",CONDO/A,146 S,PIERCE   ,ELC,"1/1,0,0,0",1980,38,"210,000 ",El Cajon ,146 S PIERCE    El Cajon ,32.793895,-116.978653
3003,"$235,000 ",SFR/D,67,Brimmer RD  ,MERC,"3/2,0,0,0",2006/ASR,12,"235,000 ",,67 Brimmer RD   ,37.2867131,-120.4446522
3004,"$237,500 ",CONDO,9723,Winter Gardens Blvd    #131,LAK,"2/1,0,0,0",1971/ASR,47,"237,500 ",Lakeside ,9723 Winter Gardens Blvd    #131 Lakeside ,32.8541362,-116.9297513
3005,"$250,000 ",SFR/D,1214,La Playa CT  ,MERC,"3/2,0,0,0",1991/ASR,27,"250,000 ",,1214 La Playa CT   ,37.3276042,-120.4896057
3006,"$270,500 ",CONDO/A,41410,Juniper St    #111,MUR,"3/2,0,0,0",2005,13,"270,500 ",Murrieta ,41410 Juniper St    #111 Murrieta ,33.5591655,-117.2064578
3007,"$275,000 ",CONDO/A,6406,Friars Rd.    #133,SD,"1/1,0,0,0",1972,46,"275,000 ",San Diego (City) ,6406 Friars Rd.    #133 San Diego (City) ,32.7668786,-117.1803846
3008,"$295,000 ",SFR/D,563,Rambler RD  ,MERC,"4/2,0,0,0",1973/PUB,45,"295,000 ",,563 Rambler RD   ,37.3155419,-120.4779526
3009,"$300,000 ",SFR/D,1,Cloud CT  ,CHIC,"3/2,0,0,0",1998/ASR,20,"300,000 ",,1 Cloud CT   ,39.7297439,-121.7842528
3010,"$305,900 ",SFR/D,2204,Oak Hill Drive   ,ESC,"2/1,0,0,0",1913/ASR,105,"305,900 ",Escondido ,2204 Oak Hill Drive    Escondido ,33.133907,-117.042955
3011,"$312,500 ",CONDO,8834,Ln    #D,SAN,"2/2,0,0,0",1986/ASR,32,"312,500 ",Santee ,8834 Ln    #D Santee ,32.8383828,-116.9739167
3012,"$330,000 ",CONDO/A,1575,Mendocino Dr    #196,CHU,"3/1,0,1,0",1972,46,"330,000 ",Chula Vista ,1575 Mendocino Dr    #196 Chula Vista ,32.6006699,-117.0318952
3013,"$330,000 ",CONDO/A,3041,Chipwood Ct   ,SPV,"2/2,0,0,0",1987,31,"330,000 ",Spring Valley ,3041 Chipwood Ct    Spring Valley ,32.734088,-116.961267
3014,"$335,000 ",CONDO/A,4753,Bancroft St    #4,SD,"2/1,0,0,0",1974,44,"335,000 ",San Diego (City) ,4753 Bancroft St    #4 San Diego (City) ,32.7646661,-117.1236058
3015,"$340,000 ",CONDO/A,10643,CARMEL MOUNTAIN ROAD   ,SD,"2/1,0,0,0",1971,47,"340,000 ",San Diego (City) ,10643 CARMEL MOUNTAIN ROAD    San Diego (City) ,32.9678308,-117.0973124
3016,"$349,900 ",CONDO,6171,RANCHO MISSION RD    #311,SD,"2/1,0,0,0",1979/ASR,39,"349,900 ",San Diego (City) ,6171 RANCHO MISSION RD    #311 San Diego (City) ,32.7855625,-117.1090696
3017,"$352,000 ",CONDO,305,Ranchwood Gln   ,ESC,"2/2,0,0,0",1978/ASR,40,"352,000 ",Escondido ,305 Ranchwood Gln    Escondido ,33.159052,-117.09716
3018,"$357,900 ",SFR/A,4430,Everson WAY   #50,MERC,"4/2,0,1,0",2018/BLD,0,"357,900 ",,4430 Everson WAY   #50 ,37.351798,-120.469174
3019,"$365,000 ",CONDO/A,1080,Park Blvd    #1004,SD,"0/1,0,0,0",2007,11,"365,000 ",San Diego (City) ,1080 Park Blvd    #1004 San Diego (City) ,32.7163881,-117.1541243
3020,"$370,000 ",DPLX,137,Avenida Del Gado   ,OCE,"2/1,0,0,0",1976,42,"370,000 ",Oceanside ,137 Avenida Del Gado    Oceanside ,33.2318848,-117.3049696
3021,"$370,000 ",CONDO,1893,Lorient Pl    #2411,CHU,"3/2,0,0,0",2007/ASR,11,"370,000 ",Chula Vista ,1893 Lorient Pl    #2411 Chula Vista ,32.6290111,-116.9771122
3022,"$375,000 ",CONDO/A,425 W,Beech St    #1407,SD,"1/1,0,0,0",2004,14,"375,000 ",San Diego (City) ,425 W Beech St    #1407 San Diego (City) ,32.7203803,-117.1669418
3023,"$377,000 ",TWNHS/A,6909,Parkside Ave   ,SD,"3/2,0,0,0",1981,37,"377,000 ",San Diego (City) ,6909 Parkside Ave    San Diego (City) ,32.6735115,-117.0419811
3024,"$385,000 ",CONDO/A,10789,Andrea Terrace    #B,SAN,"3/2,0,1,0",1986/ASR,32,"385,000 ",Santee ,10789 Andrea Terrace    #B Santee ,32.8394788,-116.9630969
3025,"$385,000 ",CONDO/A,4286,Humboldt Bay Way   ,OCE,"3/2,0,0,0",1982,36,"385,000 ",Oceanside ,4286 Humboldt Bay Way    Oceanside ,33.247015,-117.327593
3026,"$392,000 ",CONDO/A,7402,Fortuna Vista    #17,SAN,"2/2,0,0,0",1989/ASR,29,"392,000 ",Santee ,7402 Fortuna Vista    #17 Santee ,32.8363256,-117.0349966
3027,"$399,000 ",CONDO,12205,Carmel Vista Rd    #241,SD,"2/1,0,0,0",1984,34,"399,000 ",San Diego (City) ,12205 Carmel Vista Rd    #241 San Diego (City) ,32.9405516,-117.2379249
3028,"$408,000 ",CONDO/A,9419,Fairgrove Lane    #105,SD,"2/2,0,0,0",1986,32,"408,000 ",San Diego (City) ,9419 Fairgrove Lane    #105 San Diego (City) ,32.9573436,-117.1236593
3029,"$415,000 ",/A,12006,Caminito Campana   ,SD,"2/2,0,0,0",1975,43,"415,000 ",San Diego (City) ,12006 Caminito Campana    San Diego (City) ,33.0233775,-117.0705672
3030,"$420,000 ",CONDO/A,3515,Monair Dr    #E,SD,"2/1,0,1,0",1981/ASR,37,"420,000 ",San Diego (City) ,3515 Monair Dr    #E San Diego (City) ,32.808684,-117.20965
3031,"$429,900 ",CONDO,1883,Aquamarine Ct.    #11,CHU,"4/3,0,0,0",2013,5,"429,900 ",Chula Vista ,1883 Aquamarine Ct.    #11 Chula Vista ,32.6147368,-116.9713735
3032,"$435,000 ",SFR/D,520,Citrus AVE  ,CHIC,"3/1,0,1,0",1936/ASR,82,"435,000 ",,520 Citrus AVE   ,39.731313,-121.8468804
3033,"$437,000 ",TWNHS/A,2110,Northshore    #C,CHU,"3/2,0,1,0",1987,31,"437,000 ",Chula Vista ,2110 Northshore    #C Chula Vista ,32.655888,-116.97679
3034,"$450,000 ",SFR/D,9253,Westhill Rd   ,LAK,"3/2,0,0,0",1965,53,"450,000 ",Lakeside ,9253 Westhill Rd    Lakeside ,32.84453,-116.9433934
3035,"$455,000 ",SFR/D,2345,Tulip Street   ,SD,"5/1,0,0,0",1947,71,"455,000 ",San Diego (City) ,2345 Tulip Street    San Diego (City) ,32.7304225,-117.1072407
3036,"$464,000 ",SFR/D,25181,Poderio Dr   ,RAM,"3/2,0,0,0",1987/ASR,31,"464,000 ",Ramona ,25181 Poderio Dr    Ramona ,33.0068782,-116.7847707
3037,"$465,000 ",SFR/D,2301,Magnolia Way   ,NAC,"3/2,0,1,0",2007/ASR,11,"465,000 ",National City ,2301 Magnolia Way    National City ,32.6911407,-117.0842119
3038,"$470,000 ",SFR/D,624,Sacramento Ave.   ,SPV,"3/2,0,0,0",1962/ASR,56,"470,000 ",Spring Valley ,624 Sacramento Ave.    Spring Valley ,32.7085607,-116.9991077
3039,"$474,000 ",SFR/D,1435,Roxanne Dr   ,ELC,"3/2,0,0,0",1958,60,"474,000 ",El Cajon ,1435 Roxanne Dr    El Cajon ,32.8292831,-116.9573245
3040,"$475,000 ",SFR/D,743,Applewood   ,ELC,"4/2,0,0,0",1968,50,"475,000 ",El Cajon ,743 Applewood    El Cajon ,32.8045653,-116.9528859
3041,"$475,000 ",SFR/D,426,Creek Road   ,OCE,"3/2,0,0,0",1981,37,"475,000 ",Oceanside ,426 Creek Road    Oceanside ,33.2356915,-117.3279733
3042,"$475,000 ",CONDO/A,5262,Marigot Place   ,SD,"4/2,0,0,0",1977,41,"475,000 ",San Diego (City) ,5262 Marigot Place    San Diego (City) ,32.826073,-117.094199
3043,"$475,000 ",SFR/D,2428,New Jersey Ave   ,LEG,"3/2,0,0,0",1975,43,"475,000 ",Lemon Grove ,2428 New Jersey Ave    Lemon Grove ,32.7325425,-117.0368135
